date,gold,silver,gold_valid,silver_valid,both_valid,gold_silver_ratio
1991-12-11,366.5,4.005,True,True,True,91.51061173533084
1991-12-12,359.5,3.948,True,True,True,91.05876393110437
1991-12-13,359.05,3.855,True,True,True,93.13878080415046
1991-12-16,359.65,3.871,True,True,True,92.90880909325756
1991-12-17,357.4,3.854,True,True,True,92.73482096523092
1991-12-18,357.9,3.885,True,True,True,92.12355212355212
1991-12-19,358.9,3.854,True,True,True,93.12402698495067
1991-12-20,358.3,3.823,True,True,True,93.7222076902956
1991-12-23,359.65,3.89,True,True,True,92.45501285347042
1991-12-24,,3.9,False,True,False,
1991-12-27,353.3,3.903,True,True,True,90.52011273379452
1991-12-30,353.15,3.86,True,True,True,91.48963730569947
1991-12-31,,3.86,False,True,False,
1992-01-02,350.9,3.868,True,True,True,90.7187176835574
1992-01-03,353.0,3.985,True,True,True,88.58218318695107
1992-01-06,349.4,3.939,True,True,True,88.7027164254887
1992-01-07,349.7,3.949,True,True,True,88.55406432008104
1992-01-08,350.6,3.945,True,True,True,88.87198986058303
1992-01-09,351.55,3.98,True,True,True,88.32914572864323
1992-01-10,357.9,4.138,True,True,True,86.49105848235862
1992-01-13,353.9,4.072,True,True,True,86.91060903732809
1992-01-14,353.6,4.048,True,True,True,87.35177865612648
1992-01-15,355.55,4.14,True,True,True,85.8816425120773
1992-01-16,356.75,4.136,True,True,True,86.25483558994198
1992-01-17,355.9,4.335,True,True,True,82.09919261822375
1992-01-20,358.75,4.23,True,True,True,84.81087470449172
1992-01-21,357.8,4.259,True,True,True,84.01033106362996
1992-01-22,356.75,4.255,True,True,True,83.84253819036428
1992-01-23,355.2,4.294,True,True,True,82.72007452258967
1992-01-24,353.25,4.2,True,True,True,84.10714285714285
1992-01-27,356.1,4.17,True,True,True,85.39568345323741
1992-01-28,356.3,4.204,True,True,True,84.75261655566128
1992-01-29,354.85,4.161,True,True,True,85.27998077385246
1992-01-30,356.0,4.235,True,True,True,84.06139315230223
1992-01-31,354.1,4.131,True,True,True,85.71774388767852
1992-02-03,356.4,4.178,True,True,True,85.30397319291527
1992-02-04,356.0,4.166,True,True,True,85.45367258761401
1992-02-05,354.3,4.168,True,True,True,85.00479846449136
1992-02-06,355.95,4.219,True,True,True,84.36833372837164
1992-02-07,356.2,4.195,True,True,True,84.91060786650773
1992-02-10,354.65,4.187,True,True,True,84.70265106281346
1992-02-11,356.0,4.179,True,True,True,85.18784398181383
1992-02-12,357.2,4.195,True,True,True,85.14898688915375
1992-02-13,356.3,4.21,True,True,True,84.63182897862234
1992-02-14,354.1,4.193,True,True,True,84.45027426663488
1992-02-17,354.35,4.153,True,True,True,85.32386226823984
1992-02-18,352.8,4.132,True,True,True,85.38238141335916
1992-02-19,353.2,4.058,True,True,True,87.03794972893051
1992-02-20,353.4,4.096,True,True,True,86.27929687499999
1992-02-21,351.6,4.103,True,True,True,85.6933950767731
1992-02-24,349.8,4.077,True,True,True,85.79838116261958
1992-02-25,350.5,4.125,True,True,True,84.96969696969697
1992-02-26,348.65,4.065,True,True,True,85.76875768757687
1992-02-27,353.75,4.1,True,True,True,86.28048780487805
1992-02-28,353.1,4.119,True,True,True,85.72469045884924
1992-03-02,350.45,4.095,True,True,True,85.57997557997558
1992-03-03,351.35,4.121,True,True,True,85.2584324193157
1992-03-04,350.15,4.106,True,True,True,85.27764247442767
1992-03-05,349.9,4.11,True,True,True,85.13381995133818
1992-03-06,349.4,4.154,True,True,True,84.11169956668272
1992-03-09,348.8,4.158,True,True,True,83.88648388648389
1992-03-10,348.35,4.168,True,True,True,83.57725527831094
1992-03-11,349.0,4.153,True,True,True,84.03563688899591
1992-03-12,347.6,4.143,True,True,True,83.90055515327059
1992-03-13,347.25,4.106,True,True,True,84.57135898684852
1992-03-16,343.0,4.107,True,True,True,83.51594838081324
1992-03-17,339.0,4.043,True,True,True,83.84862725698738
1992-03-18,340.3,4.072,True,True,True,83.57072691552062
1992-03-19,337.8,4.016,True,True,True,84.11354581673307
1992-03-20,338.8,4.1,True,True,True,82.63414634146342
1992-03-23,338.7,4.108,True,True,True,82.44888023369036
1992-03-24,338.4,4.108,True,True,True,82.37585199610517
1992-03-25,341.25,4.109,True,True,True,83.04940374787053
1992-03-26,340.4,4.09,True,True,True,83.22738386308068
1992-03-27,340.5,4.093,True,True,True,83.1908135841681
1992-03-30,343.3,4.154,True,True,True,82.6432354357246
1992-03-31,341.7,4.12,True,True,True,82.93689320388349
1992-04-01,344.0,4.152,True,True,True,82.85163776493256
1992-04-02,340.5,4.09,True,True,True,83.2518337408313
1992-04-03,340.6,4.088,True,True,True,83.31702544031312
1992-04-06,339.25,4.094,True,True,True,82.86516853932584
1992-04-07,338.75,4.095,True,True,True,82.72283272283273
1992-04-08,337.5,4.092,True,True,True,82.47800586510265
1992-04-09,338.45,4.096,True,True,True,82.62939453125
1992-04-10,341.9,4.132,True,True,True,82.74443368828655
1992-04-13,340.8,4.125,True,True,True,82.61818181818182
1992-04-14,339.0,4.085,True,True,True,82.98653610771115
1992-04-15,338.95,4.103,True,True,True,82.61028515720204
1992-04-16,336.7,4.031,True,True,True,83.5276606301166
1992-04-21,338.3,3.985,True,True,True,84.89335006273527
1992-04-22,338.1,3.99,True,True,True,84.73684210526316
1992-04-23,338.5,4.02,True,True,True,84.2039800995025
1992-04-24,336.55,3.99,True,True,True,84.3483709273183
1992-04-27,335.7,3.99,True,True,True,84.13533834586465
1992-04-28,336.75,3.978,True,True,True,84.65309200603318
1992-04-29,335.7,3.935,True,True,True,85.3113087674714
1992-04-30,336.35,3.982,True,True,True,84.46760421898544
1992-05-01,337.5,4.014,True,True,True,84.08071748878923
1992-05-05,336.75,4.013,True,True,True,83.9147769748318
1992-05-06,336.7,4.065,True,True,True,82.82902829028289
1992-05-07,336.05,4.045,True,True,True,83.07787391841781
1992-05-08,336.9,4.036,True,True,True,83.47373637264619
1992-05-11,336.15,4.11,True,True,True,81.7883211678832
1992-05-12,335.25,4.083,True,True,True,82.10874357090374
1992-05-13,335.2,4.083,True,True,True,82.09649767327944
1992-05-14,336.9,4.096,True,True,True,82.25097656249999
1992-05-15,339.0,4.118,True,True,True,82.32151529868868
1992-05-18,338.9,4.098,True,True,True,82.69887750122011
1992-05-19,339.5,4.115,True,True,True,82.50303766707168
1992-05-20,336.95,4.077,True,True,True,82.64655383860682
1992-05-21,337.25,4.075,True,True,True,82.76073619631902
1992-05-22,337.7,4.07,True,True,True,82.97297297297297
1992-05-26,337.85,4.088,True,True,True,82.64432485322897
1992-05-27,338.6,4.103,True,True,True,82.52498172069218
1992-05-28,336.9,4.075,True,True,True,82.67484662576686
1992-05-29,337.5,4.058,True,True,True,83.16904879250863
1992-06-01,336.85,4.028,True,True,True,83.62711022840121
1992-06-02,339.0,4.072,True,True,True,83.25147347740668
1992-06-03,339.9,4.09,True,True,True,83.10513447432763
1992-06-04,338.4,4.061,True,True,True,83.32922925387835
1992-06-05,338.8,4.083,True,True,True,82.97820230222875
1992-06-08,338.7,4.054,True,True,True,83.54711396151947
1992-06-09,337.8,4.055,True,True,True,83.30456226880395
1992-06-10,337.65,4.056,True,True,True,83.24704142011834
1992-06-11,338.25,4.057,True,True,True,83.37441459206309
1992-06-12,339.6,4.107,True,True,True,82.68809349890431
1992-06-15,342.7,4.122,True,True,True,83.13925278990781
1992-06-16,342.35,4.104,True,True,True,83.41861598440546
1992-06-17,342.0,4.107,True,True,True,83.27246165084003
1992-06-18,341.25,4.088,True,True,True,83.47602739726027
1992-06-19,343.55,4.111,True,True,True,83.5684748236439
1992-06-22,342.5,4.048,True,True,True,84.6096837944664
1992-06-23,343.8,4.056,True,True,True,84.76331360946746
1992-06-24,342.3,4.039,True,True,True,84.74870017331024
1992-06-25,343.4,4.035,True,True,True,85.10532837670384
1992-06-26,343.5,4.022,True,True,True,85.40527100944803
1992-06-29,342.0,3.993,True,True,True,85.64988730277987
1992-06-30,343.4,4.026,True,True,True,85.29557873820168
1992-07-01,343.55,4.049,True,True,True,84.8481106446036
1992-07-02,347.1,4.065,True,True,True,85.38745387453875
1992-07-03,345.7,4.04,True,True,True,85.56930693069306
1992-07-06,346.6,4.053,True,True,True,85.51690106094252
1992-07-07,345.6,3.918,True,True,True,88.208269525268
1992-07-08,347.5,3.906,True,True,True,88.96569380440347
1992-07-09,347.25,3.909,True,True,True,88.83346124328473
1992-07-10,348.7,3.965,True,True,True,87.94451450189155
1992-07-13,348.6,3.936,True,True,True,88.56707317073172
1992-07-14,349.3,3.95,True,True,True,88.43037974683544
1992-07-15,350.9,3.951,True,True,True,88.81295874462161
1992-07-16,353.0,3.938,True,True,True,89.63941086846114
1992-07-17,356.7,3.921,True,True,True,90.9716908951798
1992-07-20,359.3,3.995,True,True,True,89.93742177722153
1992-07-21,358.1,3.953,True,True,True,90.58942575259296
1992-07-22,358.75,3.963,True,True,True,90.52485490789806
1992-07-23,359.5,4.013,True,True,True,89.58385247944182
1992-07-24,357.6,3.98,True,True,True,89.84924623115579
1992-07-27,358.4,3.973,True,True,True,90.20891014346842
1992-07-28,359.6,3.973,True,True,True,90.5109489051095
1992-07-29,356.2,3.94,True,True,True,90.40609137055836
1992-07-30,356.75,3.915,True,True,True,91.12388250319285
1992-07-31,357.85,3.953,True,True,True,90.52618264609158
1992-08-03,354.05,3.942,True,True,True,89.81481481481481
1992-08-04,352.7,3.876,True,True,True,90.99587203302372
1992-08-05,350.75,3.88,True,True,True,90.39948453608248
1992-08-06,348.6,3.902,True,True,True,89.3388006150692
1992-08-07,349.9,3.928,True,True,True,89.07841140529531
1992-08-10,350.35,3.976,True,True,True,88.11619718309859
1992-08-11,348.15,3.943,True,True,True,88.29571392340857
1992-08-12,346.8,3.894,True,True,True,89.06009244992296
1992-08-13,337.3,3.809,True,True,True,88.55342609608822
1992-08-14,335.7,3.814,True,True,True,88.01782905086523
1992-08-17,337.4,3.82,True,True,True,88.32460732984293
1992-08-18,336.1,3.79,True,True,True,88.68073878627969
1992-08-19,338.0,3.804,True,True,True,88.85383806519454
1992-08-20,337.25,3.729,True,True,True,90.4397961920086
1992-08-21,336.9,3.735,True,True,True,90.2008032128514
1992-08-24,342.3,3.762,True,True,True,90.98883572567784
1992-08-25,341.4,3.707,True,True,True,92.09603452926896
1992-08-26,338.5,3.648,True,True,True,92.7905701754386
1992-08-27,339.0,3.695,True,True,True,91.74560216508796
1992-08-28,340.0,3.719,True,True,True,91.42242538316752
1992-09-01,341.7,3.752,True,True,True,91.07142857142856
1992-09-02,340.45,3.72,True,True,True,91.51881720430109
1992-09-03,338.85,3.717,True,True,True,91.16222760290556
1992-09-04,342.05,3.742,True,True,True,91.40833778727954
1992-09-07,343.0,3.728,True,True,True,92.00643776824032
1992-09-08,342.15,3.725,True,True,True,91.8523489932886
1992-09-09,343.3,3.748,True,True,True,91.59551760939168
1992-09-10,342.25,3.73,True,True,True,91.75603217158177
1992-09-11,340.0,3.688,True,True,True,92.19088937093277
1992-09-14,346.25,3.748,True,True,True,92.38260405549626
1992-09-15,345.9,3.785,True,True,True,91.38705416116248
1992-09-16,349.0,3.838,True,True,True,90.93277748827514
1992-09-17,348.4,3.828,True,True,True,91.0135841170324
1992-09-18,347.2,3.808,True,True,True,91.17647058823528
1992-09-21,349.1,3.823,True,True,True,91.31572063824224
1992-09-22,349.15,3.791,True,True,True,92.09970983909258
1992-09-23,348.25,3.835,True,True,True,90.80834419817472
1992-09-24,348.25,3.82,True,True,True,91.1649214659686
1992-09-25,349.7,3.822,True,True,True,91.49659863945578
1992-09-28,348.0,3.809,True,True,True,91.36256235232344
1992-09-29,347.5,3.725,True,True,True,93.28859060402684
1992-09-30,349.0,3.766,True,True,True,92.6712692511949
1992-10-01,348.55,3.753,True,True,True,92.87236877164936
1992-10-02,348.0,3.733,True,True,True,93.22260916153228
1992-10-05,349.5,3.747,True,True,True,93.2746196957566
1992-10-06,350.3,3.759,True,True,True,93.18967810587922
1992-10-07,350.15,3.752,True,True,True,93.32356076759062
1992-10-08,350.5,3.734,True,True,True,93.86716657739689
1992-10-09,350.1,3.746,True,True,True,93.4596903363588
1992-10-12,346.5,3.744,True,True,True,92.54807692307692
1992-10-13,343.75,3.718,True,True,True,92.45562130177515
1992-10-14,343.75,3.705,True,True,True,92.78002699055332
1992-10-15,341.85,3.725,True,True,True,91.77181208053692
1992-10-16,341.75,3.71,True,True,True,92.11590296495956
1992-10-19,342.6,3.723,True,True,True,92.0225624496374
1992-10-20,343.5,3.74,True,True,True,91.84491978609626
1992-10-21,343.75,3.814,True,True,True,90.12847404299949
1992-10-22,342.65,3.8,True,True,True,90.17105263157896
1992-10-23,342.5,3.799,True,True,True,90.15530402737562
1992-10-26,341.45,3.753,True,True,True,90.98054889421796
1992-10-27,338.25,3.75,True,True,True,90.2
1992-10-28,338.2,3.765,True,True,True,89.8273572377158
1992-10-29,339.5,3.767,True,True,True,90.12476771967084
1992-10-30,339.25,3.764,True,True,True,90.13018065887354
1992-11-02,339.5,3.757,True,True,True,90.36465264838968
1992-11-03,338.6,3.793,True,True,True,89.26970735565516
1992-11-04,337.8,3.795,True,True,True,89.01185770750989
1992-11-05,338.05,3.873,True,True,True,87.2837593596695
1992-11-06,337.1,3.908,True,True,True,86.25895598771751
1992-11-09,334.5,3.859,True,True,True,86.6804871728427
1992-11-10,330.35,3.713,True,True,True,88.97118233234582
1992-11-11,331.15,3.688,True,True,True,89.7912147505423
1992-11-12,333.1,3.688,True,True,True,90.31995661605208
1992-11-13,334.4,3.799,True,True,True,88.02316399052381
1992-11-16,335.4,3.762,True,True,True,89.15470494417862
1992-11-17,334.3,3.757,True,True,True,88.98056960340698
1992-11-18,335.1,3.768,True,True,True,88.93312101910828
1992-11-19,334.25,3.749,True,True,True,89.15710856228327
1992-11-20,336.1,3.773,True,True,True,89.08030744765439
1992-11-23,334.05,3.752,True,True,True,89.03251599147123
1992-11-24,334.3,3.758,True,True,True,88.95689196381053
1992-11-25,334.35,3.76,True,True,True,88.92287234042554
1992-11-26,334.7,3.763,True,True,True,88.94499069891044
1992-11-27,334.05,3.75,True,True,True,89.08
1992-11-30,334.2,3.733,True,True,True,89.52585052236806
1992-12-01,334.65,3.76,True,True,True,89.00265957446808
1992-12-02,335.65,3.758,True,True,True,89.31612559872272
1992-12-03,335.25,3.759,True,True,True,89.18595371109338
1992-12-04,335.6,3.763,True,True,True,89.18416157321288
1992-12-07,334.6,3.759,True,True,True,89.01303538175047
1992-12-08,335.25,3.759,True,True,True,89.18595371109338
1992-12-09,333.5,3.714,True,True,True,89.7953688745288
1992-12-10,333.7,3.705,True,True,True,90.06747638326586
1992-12-11,335.1,3.724,True,True,True,89.98388829215897
1992-12-14,335.2,3.728,True,True,True,89.91416309012875
1992-12-15,334.9,3.717,True,True,True,90.09954264191552
1992-12-16,337.3,3.714,True,True,True,90.81852450188477
1992-12-17,338.65,3.75,True,True,True,90.30666666666666
1992-12-18,337.0,3.775,True,True,True,89.27152317880795
1992-12-21,333.9,3.75,True,True,True,89.03999999999999
1992-12-22,332.6,3.734,True,True,True,89.07337975361543
1992-12-23,333.0,3.698,True,True,True,90.04867495943753
1992-12-24,,3.685,False,True,False,
1992-12-29,332.5,3.675,True,True,True,90.47619047619048
1992-12-30,332.9,3.663,True,True,True,90.88179088179088
1992-12-31,,3.67,False,True,False,
1993-01-04,328.25,3.66,True,True,True,89.68579234972677
1993-01-05,328.6,3.654,True,True,True,89.9288451012589
1993-01-06,329.6,3.7,True,True,True,89.08108108108108
1993-01-07,329.15,3.699,True,True,True,88.98350905650176
1993-01-08,329.1,3.66,True,True,True,89.91803278688525
1993-01-11,328.4,3.666,True,True,True,89.57992362247681
1993-01-12,329.2,3.678,True,True,True,89.50516585100598
1993-01-13,327.55,3.669,True,True,True,89.27500681384574
1993-01-14,327.65,3.692,True,True,True,88.7459371614301
1993-01-15,327.7,3.667,True,True,True,89.36460321788928
1993-01-18,328.15,3.673,True,True,True,89.34113803430438
1993-01-19,329.0,3.687,True,True,True,89.2324382967182
1993-01-20,329.0,3.685,True,True,True,89.280868385346
1993-01-21,329.75,3.716,True,True,True,88.73789020452098
1993-01-22,328.75,3.713,True,True,True,88.54026393751683
1993-01-25,328.45,3.695,True,True,True,88.89039242219215
1993-01-26,330.9,3.702,True,True,True,89.38411669367909
1993-01-27,330.6,3.675,True,True,True,89.9591836734694
1993-01-28,329.95,3.69,True,True,True,89.41734417344173
1993-01-29,330.45,3.708,True,True,True,89.11812297734627
1993-02-01,329.75,3.66,True,True,True,90.09562841530054
1993-02-02,329.65,3.669,True,True,True,89.84736985554646
1993-02-03,328.2,3.674,True,True,True,89.33043004899292
1993-02-04,328.0,3.67,True,True,True,89.3732970027248
1993-02-05,327.75,3.67,True,True,True,89.30517711171662
1993-02-08,327.95,3.658,True,True,True,89.65281574630946
1993-02-09,328.05,3.683,True,True,True,89.07140917730112
1993-02-10,329.85,3.713,True,True,True,88.83652033396176
1993-02-11,332.0,3.768,True,True,True,88.11040339702761
1993-02-12,329.2,3.742,True,True,True,87.97434526990914
1993-02-15,328.6,3.688,True,True,True,89.09978308026031
1993-02-16,329.45,3.687,True,True,True,89.3544887442365
1993-02-17,330.6,3.705,True,True,True,89.23076923076924
1993-02-18,329.95,3.656,True,True,True,90.24890590809628
1993-02-19,330.8,3.64,True,True,True,90.87912087912088
1993-02-22,329.7,3.582,True,True,True,92.04355108877722
1993-02-23,329.6,3.58,True,True,True,92.06703910614526
1993-02-24,329.9,3.602,True,True,True,91.588006662965
1993-02-25,329.6,3.59,True,True,True,91.81058495821728
1993-02-26,327.6,3.567,True,True,True,91.84188393608076
1993-03-01,328.5,3.583,True,True,True,91.68294725090706
1993-03-02,329.15,3.585,True,True,True,91.81311018131102
1993-03-03,329.55,3.584,True,True,True,91.95033482142856
1993-03-04,328.05,3.573,True,True,True,91.81360201511336
1993-03-05,329.75,3.587,True,True,True,91.92918873710622
1993-03-08,327.5,3.575,True,True,True,91.6083916083916
1993-03-09,326.95,3.56,True,True,True,91.83988764044943
1993-03-10,326.1,3.57,True,True,True,91.34453781512606
1993-03-11,326.9,3.6,True,True,True,90.80555555555554
1993-03-12,327.0,3.64,True,True,True,89.83516483516483
1993-03-15,328.0,3.625,True,True,True,90.48275862068964
1993-03-16,329.0,3.65,True,True,True,90.13698630136986
1993-03-17,328.75,3.659,True,True,True,89.84695271932222
1993-03-18,330.25,3.642,True,True,True,90.6781987918726
1993-03-19,331.65,3.678,True,True,True,90.17128874388254
1993-03-22,332.6,3.683,True,True,True,90.30681509638882
1993-03-23,331.9,3.665,True,True,True,90.55934515688948
1993-03-24,331.0,3.654,True,True,True,90.5856595511768
1993-03-25,332.6,3.683,True,True,True,90.30681509638882
